Date Time,Open,High,Low,Close,Volume,Adj Close
2014-01-09 01:00:00,824.01,834.02,824.01,829.89,279.56404613,
2014-01-09 01:30:00,829.89,829.89,817.98,818.98,410.56394235,
2014-01-09 02:00:00,819.0,820.0,813.1,819.97,371.492516,
2014-01-09 02:30:00,819.99,819.99,815.0,819.69,268.11564478,
2014-01-09 03:00:00,819.7,819.99,817.03,819.99,68.84082727,
2014-01-09 03:30:00,819.99,819.99,817.3,819.7,44.16584396,
2014-01-09 04:00:00,819.7,819.99,816.71,819.99,59.59994009,
2014-01-09 04:30:00,819.99,829.99,817.0,828.91,426.98594494,
2014-01-09 05:00:00,828.91,830.1,824.11,830.0,141.31757619,
2014-01-09 05:30:00,830.1,834.02,825.0,830.57,157.20089721,
2014-01-09 06:00:00,827.62,833.22,826.42,830.23,330.37948863,
2014-01-09 06:30:00,831.71,840.0,831.71,839.19,462.35542137,
2014-01-09 07:00:00,838.0,842.0,834.89,835.0,333.1107792,
2014-01-09 07:30:00,834.76,837.81,825.08,837.81,364.86163297,
2014-01-09 08:00:00,837.9,845.77,837.76,843.0,250.05820729,
2014-01-09 08:30:00,843.0,843.97,839.0,842.72,108.17964572,
2014-01-09 09:00:00,843.8,848.0,838.02,841.48,332.67754315,
2014-01-09 09:30:00,840.05,845.0,830.0,834.65,267.36961839,
2014-01-09 10:00:00,834.65,839.0,830.79,830.9,164.3631949,
2014-01-09 10:30:00,830.9,833.0,825.07,832.02,386.97689882,
2014-01-09 11:00:00,832.0,833.9,800.0,815.2,1481.56859232,
2014-01-09 11:30:00,815.2,817.0,810.0,817.0,204.61589188,
2014-01-09 12:00:00,817.02,825.0,815.0,822.0,163.27641983,
2014-01-09 12:30:00,818.7,825.0,817.17,818.0,131.26102415,
2014-01-09 13:00:00,818.0,823.97,806.5,814.0,253.8521124,
2014-01-09 13:30:00,814.0,814.01,781.0,788.89,1196.30116135,
2014-01-09 14:00:00,795.0,806.08,780.84,795.0,1166.52946822,
2014-01-09 14:30:00,795.0,804.99,791.0,800.28,846.86392518,
2014-01-09 15:00:00,800.28,804.99,791.0,797.85,672.73542743,
2014-01-09 15:30:00,797.85,807.05,797.85,807.0,187.29540254,
2014-01-09 16:00:00,806.46,820.06,805.99,813.44,505.50567982,
2014-01-09 16:30:00,814.5,819.99,808.0,809.49,452.15207336,
2014-01-09 17:00:00,810.99,813.72,805.0,811.0,413.2112476,
2014-01-09 17:30:00,812.0,814.1,810.0,812.0,104.56036433,
2014-01-09 18:00:00,811.43,812.0,791.5,797.87,490.77039435,
2014-01-09 18:30:00,801.0,802.17,779.78,782.81,2192.09605087,
2014-01-09 19:00:00,782.81,808.85,782.0,807.6,1114.11398066,
2014-01-09 19:30:00,807.81,819.0,786.01,817.0,910.32747659,
2014-01-09 20:00:00,817.0,830.0,814.75,829.0,2084.37875561,
2014-01-09 20:30:00,829.0,831.0,815.01,815.21,737.29785218,
2014-01-09 21:00:00,817.7,829.0,815.0,827.02,558.27972896,
2014-01-09 21:30:00,828.0,837.35,825.0,837.09,877.00566269,
2014-01-09 22:00:00,837.38,841.0,832.11,838.0,1023.30078416,
2014-01-09 22:30:00,836.01,838.3,826.85,834.0,249.09417201,
2014-01-09 23:00:00,834.99,843.89,833.1,835.02,522.22516113,
2014-01-09 23:30:00,835.02,839.38,824.76,824.76,614.38264468,
2014-01-10 00:00:00,825.5,830.78,817.06,825.66,327.41264893,
2014-01-10 00:30:00,825.66,835.0,821.0,822.4,185.84229008,
2014-01-10 01:00:00,824.33,828.0,799.41,816.76,1839.70921295,
2014-01-10 01:30:00,816.77,819.2,804.98,817.0,162.89626529,
2014-01-10 02:00:00,817.0,817.0,806.01,813.99,134.43959414,
2014-01-10 02:30:00,813.97,817.41,809.0,814.0,60.14876911,
2014-01-10 03:00:00,812.6,818.0,812.6,818.0,73.73348293,
2014-01-10 03:30:00,817.44,818.9,813.0,815.0,70.94253092,
2014-01-10 04:00:00,814.29,823.33,813.0,815.53,70.25491314,
2014-01-10 04:30:00,815.26,815.53,810.2,811.7,44.75725537,
2014-01-10 05:00:00,811.7,812.55,800.1,806.68,214.6230411,
2014-01-10 05:30:00,806.92,814.94,804.13,812.3,86.82599783,
2014-01-10 06:00:00,812.3,814.88,810.48,813.03,67.72014207,
2014-01-10 06:30:00,813.33,814.5,812.1,813.86,24.70774004,
2014-01-10 07:00:00,813.99,814.44,807.49,812.23,153.06839614,
2014-01-10 07:30:00,814.4,815.53,809.93,815.53,102.21942156,
2014-01-10 08:00:00,813.56,825.0,813.56,824.0,220.99319305,
2014-01-10 08:30:00,824.0,824.0,817.0,819.11,119.09816606,
2014-01-10 09:00:00,819.11,828.28,817.1,823.06,177.92513697,
2014-01-10 09:30:00,823.0,828.0,821.0,826.14,126.34536732,
2014-01-10 10:00:00,826.2,826.88,816.0,816.42,132.4900034,
2014-01-10 10:30:00,818.56,819.99,815.88,819.91,101.68011651,
2014-01-10 11:00:00,820.03,823.45,818.21,821.7,112.5814463,
2014-01-10 11:30:00,823.44,823.44,817.0,820.0,100.95698269,
2014-01-10 12:00:00,820.0,822.41,815.88,817.95,51.63853433,
2014-01-10 12:30:00,818.7,824.49,818.7,824.49,77.21324222,
2014-01-10 13:00:00,823.8,826.76,821.24,822.71,188.99721726,
2014-01-10 13:30:00,820.97,821.24,816.87,818.58,122.51366886,
2014-01-10 14:00:00,818.58,818.81,814.52,816.33,237.78411009,
2014-01-10 14:30:00,816.58,827.08,816.08,827.0,195.25703986,
2014-01-10 15:00:00,827.08,828.28,819.54,824.55,218.05920774,
2014-01-10 15:30:00,825.79,827.5,823.76,824.54,31.60080734,
2014-01-10 16:00:00,825.05,828.28,820.51,823.7,133.06798663,
2014-01-10 16:30:00,823.7,827.44,821.59,826.45,205.13019175,
2014-01-10 17:00:00,826.45,828.99,825.2,827.71,310.41774516,
2014-01-10 17:30:00,827.71,834.26,827.0,834.26,462.02255071,
2014-01-10 18:00:00,834.26,835.0,826.0,833.88,382.64182066,
2014-01-10 18:30:00,834.25,834.25,827.86,833.87,319.54122811,
2014-01-10 19:00:00,833.85,834.0,829.62,834.0,147.15055019,
2014-01-10 19:30:00,833.25,836.76,832.75,833.0,138.96578417,
2014-01-10 20:00:00,833.0,834.67,829.01,830.0,116.37902445,
2014-01-10 20:30:00,829.52,834.4,825.1,833.84,385.43045482,
2014-01-10 21:00:00,833.84,834.15,828.16,833.94,256.1186314,
2014-01-10 21:30:00,833.94,839.49,833.94,839.49,195.42159387,
2014-01-10 22:00:00,839.49,848.1,839.45,846.01,1290.02981544,
2014-01-10 22:30:00,847.28,861.4,842.01,848.77,1864.24618378,
2014-01-10 23:00:00,848.77,853.0,844.27,850.06,519.87261117,
2014-01-10 23:30:00,850.06,859.26,850.0,852.61,285.28840615,
2014-01-11 00:00:00,851.63,857.0,850.01,850.1,295.98317997,
2014-01-11 00:30:00,850.1,859.27,849.51,854.33,148.24227043,
2014-01-11 01:00:00,855.35,868.99,855.28,867.0,692.02192414,
2014-01-11 01:30:00,867.0,874.9,863.05,874.36,517.11557659,
2014-01-11 02:00:00,874.36,878.8,870.01,872.75,422.5839804,
2014-01-11 02:30:00,872.76,878.0,864.15,870.96,402.56543706,
2014-01-11 03:00:00,868.38,871.24,858.35,870.0,295.86715859,
2014-01-11 03:30:00,870.0,871.1,865.5,867.05,84.7262617,
2014-01-11 04:00:00,867.05,868.38,863.0,864.45,54.32161243,
2014-01-11 04:30:00,864.45,870.96,860.4,868.84,150.228894,
2014-01-11 05:00:00,869.03,871.9,861.78,862.2,147.67501366,
2014-01-11 05:30:00,861.78,868.55,856.5,858.82,341.37496679,
2014-01-11 06:00:00,859.57,862.72,854.79,855.0,201.95662742,
2014-01-11 06:30:00,855.69,858.46,851.1,854.0,136.94775503,
2014-01-11 07:00:00,855.99,867.78,852.65,853.0,115.58765173,
2014-01-11 07:30:00,853.0,866.58,852.75,860.81,45.27867256,
2014-01-11 08:00:00,860.81,870.0,860.81,867.32,267.16580288,
2014-01-11 08:30:00,866.5,869.96,860.02,867.31,192.96866013,
2014-01-11 09:00:00,869.95,871.72,865.76,869.99,236.15903701,
2014-01-11 09:30:00,867.63,870.1,861.55,863.7,150.05395092,
2014-01-11 10:00:00,863.64,872.35,863.64,872.35,139.31479206,
2014-01-11 10:30:00,872.36,888.0,872.08,888.0,576.39255588,
2014-01-11 11:00:00,887.4,900.03,878.77,898.55,2001.65764949,
2014-01-11 11:30:00,899.15,909.96,891.0,901.0,976.3373502,
2014-01-11 12:00:00,901.5,903.02,887.8,892.44,403.26508149,
2014-01-11 12:30:00,890.01,899.0,888.32,889.9,233.87963152,
2014-01-11 13:00:00,889.9,897.99,889.0,896.37,99.64115676,
2014-01-11 13:30:00,897.41,897.41,887.81,888.0,349.61808341,
2014-01-11 14:00:00,889.0,893.46,879.75,889.8,531.03058727,
2014-01-11 14:30:00,892.5,895.0,883.13,886.0,231.96175896,
2014-01-11 15:00:00,889.3,895.16,884.0,894.33,367.83571138,
2014-01-11 15:30:00,894.33,894.5,892.8,892.99,51.4569969,
2014-01-11 16:00:00,893.0,904.98,893.0,898.23,789.61210689,
2014-01-11 16:30:00,898.23,907.0,898.0,906.1,673.61974264,
2014-01-11 17:00:00,907.11,907.7,887.67,887.7,336.03074125,
2014-01-11 17:30:00,889.63,896.68,883.0,890.51,380.98897486,
2014-01-11 18:00:00,890.51,895.69,883.55,888.88,458.38329949,
2014-01-11 18:30:00,888.88,889.5,877.77,882.43,346.28463719,
2014-01-11 19:00:00,884.42,885.99,881.0,884.7,114.02015414,
2014-01-11 19:30:00,884.86,889.99,875.0,885.9,620.71724231,
2014-01-11 20:00:00,885.9,886.99,875.0,878.62,149.18589309,
2014-01-11 20:30:00,879.62,887.0,876.15,884.45,145.05583853,
2014-01-11 21:00:00,884.5,884.78,879.0,884.78,77.10552865,
2014-01-11 21:30:00,885.0,892.97,884.53,888.95,208.43975465,
2014-01-11 22:00:00,888.99,889.08,886.0,886.0,85.47218423,
2014-01-11 22:30:00,886.0,888.93,886.0,888.4,78.68727666,
2014-01-11 23:00:00,888.4,892.95,879.45,886.24,560.03662507,
2014-01-11 23:30:00,887.44,896.59,885.1,896.55,246.06072455,
2014-01-12 00:00:00,895.0,905.0,893.0,900.0,431.88235157,
2014-01-12 00:30:00,900.0,902.7,890.0,898.8,272.17371927,
2014-01-12 01:00:00,898.69,899.99,895.0,898.46,63.12701229,
2014-01-12 01:30:00,898.46,898.46,887.63,895.39,264.17975278,
2014-01-12 02:00:00,894.54,899.94,880.49,884.39,175.29244603,
2014-01-12 02:30:00,883.12,892.99,880.5,889.55,171.73164715,
2014-01-12 03:00:00,888.37,889.7,881.03,884.36,50.31715251,
2014-01-12 03:30:00,884.41,888.0,883.0,883.0,37.99047923,
2014-01-12 04:00:00,883.1,883.95,878.0,882.7,188.79123174,
2014-01-12 04:30:00,881.95,884.19,878.0,883.86,84.38623207,
2014-01-12 05:00:00,882.0,887.67,875.11,884.16,137.65885406,
2014-01-12 05:30:00,884.16,887.79,877.8,882.0,17.99025168,
2014-01-12 06:00:00,882.0,884.15,877.0,879.38,23.16181006,
2014-01-12 06:30:00,879.38,884.09,870.06,871.96,278.46783485,
2014-01-12 07:00:00,872.16,876.26,865.67,876.26,324.39937263,
2014-01-12 07:30:00,872.95,877.0,869.0,875.0,87.71843468,
2014-01-12 08:00:00,875.95,878.75,870.43,871.0,122.80660896,
2014-01-12 08:30:00,870.75,878.01,869.0,878.01,141.41550668,
2014-01-12 09:00:00,878.66,880.0,878.0,879.7,112.26611218,
2014-01-12 09:30:00,879.7,880.0,866.1,869.75,75.85573305,
2014-01-12 10:00:00,870.0,870.0,861.01,863.8,449.99772728,
2014-01-12 10:30:00,864.29,873.33,862.2,863.0,236.3300591,
2014-01-12 11:00:00,862.22,866.89,851.26,852.5,514.25935348,
2014-01-12 11:30:00,852.01,859.39,840.02,852.01,687.20526111,
2014-01-12 12:00:00,853.29,858.98,842.33,845.2,282.51595611,
2014-01-12 12:30:00,845.0,848.63,826.46,833.22,720.99285341,
2014-01-12 13:00:00,834.98,837.98,826.46,830.0,575.53877572,
2014-01-12 13:30:00,834.0,845.0,831.1,837.0,510.55717285,
2014-01-12 14:00:00,833.5,859.5,833.5,846.01,872.07591131,
2014-01-12 14:30:00,848.8,854.0,835.0,854.0,358.23401008,
2014-01-12 15:00:00,850.0,857.47,841.07,853.97,340.47238151,
2014-01-12 15:30:00,852.25,864.99,851.0,862.1,392.20637835,
2014-01-12 16:00:00,864.67,864.93,852.28,859.92,122.32583121,
2014-01-12 16:30:00,859.92,866.9,857.76,864.96,253.58497294,
2014-01-12 17:00:00,862.22,868.01,858.0,860.0,322.04210516,
2014-01-12 17:30:00,860.0,860.0,850.7,850.71,151.47203085,
2014-01-12 18:00:00,850.71,853.78,841.71,849.41,339.64872431,
2014-01-12 18:30:00,849.79,859.0,849.41,858.97,82.67374579,
2014-01-12 19:00:00,858.97,864.0,856.06,856.76,249.82268869,
2014-01-12 19:30:00,857.0,859.63,855.01,856.7,80.76785922,
2014-01-12 20:00:00,856.95,859.62,848.0,859.43,311.30681035,
2014-01-12 20:30:00,850.7,858.31,849.0,855.0,86.62949683,
2014-01-12 21:00:00,855.0,858.31,850.73,856.99,161.2086436,
2014-01-12 21:30:00,856.99,858.19,852.12,853.0,134.6212626,
2014-01-12 22:00:00,852.12,853.0,842.95,846.04,504.84562008,
2014-01-12 22:30:00,846.04,848.85,841.52,846.76,206.56804479,
2014-01-12 23:00:00,847.51,850.0,846.0,848.98,36.86479557,
2014-01-12 23:30:00,848.98,848.98,841.53,844.05,142.79446321,
2014-01-13 00:00:00,844.04,844.05,823.0,823.73,821.38855275,
2014-01-13 00:30:00,823.73,834.85,823.0,829.43,443.01284761,
2014-01-13 01:00:00,829.43,842.47,829.42,839.91,335.49786038,
2014-01-13 01:30:00,839.91,842.21,835.5,836.61,95.35992829,
2014-01-13 02:00:00,836.0,843.49,826.0,833.0,249.26904054,
2014-01-13 02:30:00,833.17,843.0,830.99,838.8,167.64346994,
2014-01-13 03:00:00,838.8,842.98,834.62,835.79,119.36615549,
2014-01-13 03:30:00,835.79,843.6,835.79,842.25,78.59456499,
2014-01-13 04:00:00,842.0,842.25,827.69,835.0,257.53746685,
2014-01-13 04:30:00,832.13,837.43,830.0,834.87,27.09151446,
2014-01-13 05:00:00,833.1,834.99,825.0,825.0,142.58515883,
2014-01-13 05:30:00,825.01,831.99,815.0,815.0,673.68717432,
2014-01-13 06:00:00,814.93,834.89,811.07,818.0,731.91407817,
2014-01-13 06:30:00,818.0,824.9,814.0,819.0,155.91404163,
2014-01-13 07:00:00,821.0,823.0,816.25,820.0,152.41872014,
2014-01-13 07:30:00,820.0,824.75,816.6,816.6,278.20542617,
2014-01-13 08:00:00,816.5,819.78,810.0,815.0,632.78721857,
2014-01-13 08:30:00,815.0,824.65,814.16,821.0,273.4506982,
2014-01-13 09:00:00,821.0,828.28,821.0,822.87,464.37356271,
2014-01-13 09:30:00,822.78,822.87,810.11,819.0,246.87396139,
2014-01-13 10:00:00,819.0,820.0,818.25,818.25,54.51914431,
2014-01-13 10:30:00,818.5,818.5,810.0,817.37,234.95576709,
2014-01-13 11:00:00,817.04,817.49,815.0,815.7,146.64444577,
2014-01-13 11:30:00,815.29,815.29,810.03,813.24,212.56741698,
2014-01-13 12:00:00,813.24,818.18,810.47,817.6,180.62995652,
2014-01-13 12:30:00,817.85,819.66,807.8,816.0,398.71743534,
2014-01-13 13:00:00,813.19,813.19,783.11,783.99,1738.23349497,
2014-01-13 13:30:00,784.01,805.0,783.99,795.0,912.07512516,
2014-01-13 14:00:00,795.0,802.24,786.0,800.17,742.59645152,
2014-01-13 14:30:00,800.0,805.0,796.17,804.99,366.69444985,
2014-01-13 15:00:00,804.99,810.0,801.97,807.75,606.22798332,
2014-01-13 15:30:00,807.75,823.89,802.0,814.9,995.44262653,
2014-01-13 16:00:00,816.0,819.9,802.1,802.75,556.1791647,
2014-01-13 16:30:00,802.11,810.36,800.01,805.98,218.80435442,
2014-01-13 17:00:00,805.98,810.44,799.25,802.12,267.20570766,
2014-01-13 17:30:00,801.0,813.11,801.0,806.0,411.94368937,
2014-01-13 18:00:00,806.01,812.99,804.28,812.03,321.73970665,
2014-01-13 18:30:00,812.9,814.95,805.95,812.89,420.79463213,
2014-01-13 19:00:00,812.89,813.0,807.94,812.7,184.86760906,
2014-01-13 19:30:00,812.7,812.7,804.01,804.04,183.09077583,
2014-01-13 20:00:00,804.04,812.16,804.04,811.99,214.85708976,
2014-01-13 20:30:00,811.99,814.99,808.75,814.0,199.42719792,
2014-01-13 21:00:00,814.0,819.88,811.83,815.0,510.77854147,
2014-01-13 21:30:00,815.0,824.0,814.95,814.96,1569.14488831,
2014-01-13 22:00:00,814.96,823.4,814.3,820.1,131.96091058,
2014-01-13 22:30:00,820.19,832.77,820.1,827.9,786.15179185,
2014-01-13 23:00:00,828.98,832.0,823.88,825.47,202.15817639,
2014-01-13 23:30:00,827.0,828.99,817.29,823.0,251.01161828,
2014-01-14 00:00:00,824.0,827.68,819.01,819.01,160.09386056,
2014-01-14 00:30:00,822.29,827.89,812.0,817.65,358.25834506,
2014-01-14 01:00:00,817.42,823.22,815.8,823.0,86.89079985,
2014-01-14 01:30:00,823.0,823.22,819.05,821.0,25.47404975,
2014-01-14 02:00:00,820.99,823.2,816.91,820.71,76.30586662,
2014-01-14 02:30:00,820.74,823.2,819.51,823.2,41.05932846,
2014-01-14 03:00:00,823.2,828.0,819.48,823.15,177.07324926,
2014-01-14 03:30:00,824.4,827.75,823.16,827.11,140.05402932,
2014-01-14 04:00:00,827.74,828.4,819.22,824.62,417.21921773,
2014-01-14 04:30:00,825.86,830.0,824.83,828.41,356.54227564,
2014-01-14 05:00:00,828.78,833.98,828.78,833.62,194.04219875,
2014-01-14 05:30:00,833.62,833.97,828.78,833.97,143.00378866,
2014-01-14 06:00:00,833.97,834.99,827.21,829.25,336.52851272,
2014-01-14 06:30:00,830.0,833.25,820.0,826.34,328.92502359,
2014-01-14 07:00:00,825.76,829.47,824.3,828.0,108.26719135,
2014-01-14 07:30:00,827.75,834.99,824.0,831.47,239.53222783,
2014-01-14 08:00:00,831.47,837.0,826.18,836.99,396.84598659,
2014-01-14 08:30:00,836.99,836.99,830.0,832.95,27.72164734,
2014-01-14 09:00:00,833.2,833.2,828.91,829.0,72.54632532,
2014-01-14 09:30:00,830.21,830.21,825.01,826.5,95.69578484,
2014-01-14 10:00:00,826.6,828.56,820.31,822.37,208.5204758,
2014-01-14 10:30:00,822.37,824.0,815.31,823.09,216.42954711,
2014-01-14 11:00:00,823.09,826.28,822.0,824.0,106.47171382,
2014-01-14 11:30:00,824.0,825.1,818.2,821.0,200.80380334,
2014-01-14 12:00:00,821.0,821.0,813.0,813.33,335.77933018,
2014-01-14 12:30:00,815.22,818.69,804.55,810.0,294.651108,
2014-01-14 13:00:00,809.2,814.9,800.0,814.5,822.29092122,
2014-01-14 13:30:00,813.24,818.55,805.02,818.55,219.86897119,
2014-01-14 14:00:00,818.7,823.0,816.4,822.9,154.70934222,
2014-01-14 14:30:00,822.9,825.0,821.0,823.97,113.85450159,
2014-01-14 15:00:00,823.97,825.0,818.9,820.0,118.94921478,
2014-01-14 15:30:00,818.9,824.2,816.05,822.6,177.60089499,
2014-01-14 16:00:00,822.6,824.2,820.5,824.2,102.22064769,
2014-01-14 16:30:00,823.31,829.89,823.2,826.6,245.03616187,
2014-01-14 17:00:00,826.6,827.8,824.03,825.0,75.7820045,
2014-01-14 17:30:00,824.93,825.25,820.1,820.5,154.34587608,
2014-01-14 18:00:00,820.54,820.75,810.31,819.59,256.99406387,
2014-01-14 18:30:00,818.45,824.52,817.6,823.38,79.91393365,
2014-01-14 19:00:00,824.36,825.62,820.0,820.0,132.72000383,
2014-01-14 19:30:00,820.0,821.0,817.83,821.0,170.26947331,
2014-01-14 20:00:00,821.0,825.01,816.72,819.07,327.75975789,
2014-01-14 20:30:00,820.94,824.99,820.0,823.13,25.14652792,
2014-01-14 21:00:00,823.13,824.95,816.11,823.61,211.37054302,
2014-01-14 21:30:00,823.6,823.99,815.0,820.0,319.50778411,
2014-01-14 22:00:00,820.0,820.01,810.3,818.0,202.25006658,
2014-01-14 22:30:00,818.0,824.58,818.0,823.0,107.1781549,
2014-01-14 23:00:00,823.0,823.98,814.55,815.76,149.88812242,
2014-01-14 23:30:00,815.76,817.71,804.24,815.99,417.15125905,
2014-01-15 00:00:00,815.99,816.0,805.18,812.5,33.65681716,
2014-01-15 00:30:00,812.5,819.48,812.0,819.0,111.42155733,
2014-01-15 01:00:00,818.98,821.97,815.8,819.23,156.619902,
2014-01-15 01:30:00,819.71,821.99,812.41,816.83,87.32548836,
2014-01-15 02:00:00,816.83,820.69,815.26,819.99,46.30767694,
2014-01-15 02:30:00,818.0,822.0,817.05,819.0,76.57020728,
2014-01-15 03:00:00,819.0,820.0,812.02,818.72,111.23378667,
2014-01-15 03:30:00,818.72,821.0,813.0,819.5,116.24247192,
2014-01-15 04:00:00,819.09,824.0,817.01,824.0,215.20921933,
2014-01-15 04:30:00,824.0,826.28,822.08,826.28,237.75605345,
2014-01-15 05:00:00,826.41,833.0,825.0,830.2,472.88224807,
2014-01-15 05:30:00,833.32,834.01,829.83,833.66,120.03608804,
2014-01-15 06:00:00,833.66,840.0,833.15,838.0,1091.64062614,
2014-01-15 06:30:00,838.0,838.0,829.83,831.26,242.523441,
2014-01-15 07:00:00,831.26,835.07,830.12,832.34,104.77974137,
2014-01-15 07:30:00,832.34,835.07,825.8,832.51,168.67111441,
2014-01-15 08:00:00,833.51,837.2,833.51,835.86,201.65555935,
2014-01-15 08:30:00,835.86,835.86,833.0,835.49,87.66998753,
2014-01-15 09:00:00,834.1,836.49,834.0,834.11,167.2536011,
2014-01-15 09:30:00,835.0,836.81,834.1,834.15,192.57405948,
2014-01-15 10:00:00,836.06,845.0,836.06,845.0,590.63107307,
2014-01-15 10:30:00,844.89,849.53,834.01,836.1,908.08941097,
2014-01-15 11:00:00,837.0,843.69,835.0,837.62,224.31632754,
2014-01-15 11:30:00,836.2,841.38,833.75,835.32,297.31131621,
2014-01-15 12:00:00,835.32,841.38,835.32,838.01,111.32212322,
2014-01-15 12:30:00,840.0,841.38,833.11,834.82,130.70868462,
2014-01-15 13:00:00,834.37,834.37,822.05,830.13,507.3069622,
2014-01-15 13:30:00,830.13,835.0,828.99,833.38,128.25180824,
2014-01-15 14:00:00,833.59,841.0,830.11,836.82,286.25210639,
2014-01-15 14:30:00,836.82,841.6,835.0,841.39,353.2907878,
2014-01-15 15:00:00,841.39,845.0,830.36,844.78,365.79579143,
2014-01-15 15:30:00,838.32,850.26,838.32,842.0,1681.27917741,
2014-01-15 16:00:00,842.0,846.87,841.71,845.38,100.96216959,
2014-01-15 16:30:00,844.38,848.5,842.81,847.0,129.73872811,
2014-01-15 17:00:00,847.0,847.69,838.0,844.99,226.7264873,
2014-01-15 17:30:00,844.98,844.98,837.0,842.84,280.95945896,
2014-01-15 18:00:00,844.1,848.99,842.84,848.74,168.2705447,
2014-01-15 18:30:00,848.99,849.26,840.0,846.0,368.87323902,
2014-01-15 19:00:00,847.0,848.0,841.62,843.52,89.63653908,
2014-01-15 19:30:00,844.52,846.16,840.0,844.36,255.71989713,
2014-01-15 20:00:00,844.4,846.99,837.0,837.0,311.07195667,
2014-01-15 20:30:00,837.0,844.0,836.0,838.07,136.03506921,
2014-01-15 21:00:00,838.07,838.07,835.66,835.68,139.26452545,
2014-01-15 21:30:00,836.5,842.99,836.5,842.0,63.36879321,
2014-01-15 22:00:00,842.0,843.06,839.0,841.74,54.19406827,
2014-01-15 22:30:00,841.74,845.89,840.0,845.85,103.7754322,
2014-01-15 23:00:00,842.82,844.08,835.66,840.22,104.24359563,
2014-01-15 23:30:00,840.72,843.1,836.01,841.14,108.34877581,
2014-01-16 00:00:00,841.14,843.78,836.32,843.48,119.55527518,
2014-01-16 00:30:00,839.07,849.0,839.0,845.0,297.07412376,
2014-01-16 01:00:00,842.82,845.0,840.13,840.32,57.60741577,
2014-01-16 01:30:00,843.13,843.77,840.0,843.61,69.46589302,
2014-01-16 02:00:00,843.61,847.73,837.83,843.28,212.47478244,
2014-01-16 02:30:00,844.08,845.29,837.83,842.38,48.94500332,
2014-01-16 03:00:00,842.38,844.7,839.19,843.0,39.21724723,
2014-01-16 03:30:00,842.38,843.49,838.55,842.0,6.22958918,
2014-01-16 04:00:00,841.99,842.2,834.0,840.46,187.96272436,
2014-01-16 04:30:00,840.46,844.7,838.89,842.8,45.99660145,
2014-01-16 05:00:00,842.19,845.0,842.0,845.0,18.00733863,
2014-01-16 05:30:00,845.0,845.82,836.11,842.88,47.74576681,
2014-01-16 06:00:00,843.0,848.0,842.88,842.88,67.215043,
2014-01-16 06:30:00,846.0,848.0,841.03,846.5,24.31211738,
2014-01-16 07:00:00,845.7,847.0,841.13,845.2,20.78414163,
2014-01-16 07:30:00,845.2,846.8,843.09,844.72,29.14554234,
2014-01-16 08:00:00,844.95,848.0,840.0,842.7,252.06801139,
2014-01-16 08:30:00,840.58,844.99,840.0,843.3,24.80751023,
2014-01-16 09:00:00,843.26,843.26,840.03,843.25,55.70091739,
2014-01-16 09:30:00,843.25,843.25,839.0,843.2,101.2698718,
2014-01-16 10:00:00,843.0,843.26,838.03,841.02,66.05721683,
2014-01-16 10:30:00,841.02,841.02,837.0,838.1,48.82357522,
2014-01-16 11:00:00,839.06,842.38,831.43,839.32,128.7938581,
2014-01-16 11:30:00,839.29,839.32,829.99,837.13,310.36826079,
2014-01-16 12:00:00,837.0,837.9,829.04,829.04,149.87288119,
2014-01-16 12:30:00,830.0,833.2,822.57,825.0,550.00100771,
2014-01-16 13:00:00,825.0,831.89,817.12,831.07,767.20467548,
2014-01-16 13:30:00,831.0,831.99,825.0,825.25,136.45306611,
2014-01-16 14:00:00,826.4,831.89,825.0,830.0,263.4786862,
2014-01-16 14:30:00,831.04,831.99,824.02,829.5,193.81179325,
2014-01-16 15:00:00,829.01,833.63,825.01,833.0,213.47205749,
2014-01-16 15:30:00,833.0,834.9,826.11,829.36,239.83160236,
2014-01-16 16:00:00,829.37,834.29,827.0,828.7,159.47769551,
2014-01-16 16:30:00,828.95,829.44,825.1,826.74,68.20788845,
2014-01-16 17:00:00,826.73,827.19,823.61,826.38,131.97512229,
2014-01-16 17:30:00,824.5,830.35,820.05,827.45,305.52497921,
2014-01-16 18:00:00,828.93,831.99,820.0,826.99,337.65567917,
2014-01-16 18:30:00,826.88,829.78,821.35,826.11,204.06045658,
2014-01-16 19:00:00,826.11,827.0,820.0,826.04,222.80106314,
2014-01-16 19:30:00,826.08,827.0,821.0,823.29,267.17394494,
2014-01-16 20:00:00,823.29,825.0,815.0,818.0,552.13350131,
2014-01-16 20:30:00,820.0,824.39,815.0,823.19,236.98566907,
2014-01-16 21:00:00,823.3,823.3,818.07,822.8,66.18128571,
2014-01-16 21:30:00,823.02,823.22,814.21,822.9,239.44808167,
2014-01-16 22:00:00,822.9,823.22,817.1,818.99,94.15682956,
2014-01-16 22:30:00,819.32,819.32,815.0,818.61,69.11022194,
2014-01-16 23:00:00,817.88,819.53,815.0,815.4,145.35911298,
2014-01-16 23:30:00,815.4,817.99,810.01,814.4,321.44653492,
2014-01-17 00:00:00,814.4,819.99,810.0,812.55,609.06005733,
2014-01-17 00:30:00,811.0,819.97,807.0,818.0,527.22908411,
2014-01-17 01:00:00,818.0,819.53,814.01,818.58,88.94553393,
2014-01-17 01:30:00,818.33,819.49,812.0,819.0,71.98994533,
2014-01-17 02:00:00,817.17,819.49,812.0,816.11,196.09068237,
