date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-04-19 15:00:00,4.88,4.88,4.87,4.86,162706.0,-0.01,-0.2,4.864,4.897,4.981,182420.0,256203.0,329728.0,0.02
2016-04-19 14:00:00,4.86,4.88,4.87,4.85,85698.1,0.01,0.21,4.864,4.911,4.985,224958.0,253001.0,336746.0,0.01
2016-04-19 11:30:00,4.87,4.88,4.85,4.85,81700.0,-0.02,-0.41,4.866,4.925,4.99,251348.0,275660.0,346622.0,0.01
2016-04-19 10:30:00,4.9,4.91,4.87,4.85,262946.0,-0.03,-0.61,4.87,4.945,4.997,371425.0,291690.0,359596.0,0.03
2016-04-18 15:00:00,4.87,4.89,4.86,4.85,319050.0,-0.01,-0.21,4.9,4.961,5.0035,356624.0,284565.0,364207.0,0.03
2016-04-18 14:00:00,4.88,4.89,4.87,4.83,375397.0,-0.01,-0.2,4.93,4.981,5.008,329987.0,275406.0,363391.0,0.04
2016-04-18 11:30:00,4.87,4.89,4.88,4.86,217649.0,0.01,0.21,4.958,5.003,5.0135,281043.0,275388.0,351623.0,0.02
2016-04-18 10:30:00,4.94,4.94,4.87,4.86,682085.0,-0.07,-1.42,4.984,5.023,5.0195,299971.0,276276.0,352693.0,0.07
2016-04-15 15:00:00,5.01,5.02,5.02,4.99,188939.0,0.01,0.2,5.02,5.046,5.0255,211955.0,234201.0,377379.0,0.02
2016-04-15 14:00:00,5.01,5.02,5.01,4.98,185863.0,0.0,0.0,5.022,5.056,5.018,212506.0,293542.0,384104.0,0.02
2016-04-15 11:30:00,5.01,5.03,5.01,5.0,130680.0,0.0,0.0,5.032,5.065,5.0115,220825.0,403253.0,386589.0,0.01
2016-04-15 10:30:00,5.04,5.07,5.01,5.0,312287.0,-0.03,-0.6,5.048,5.059,5.0045,269733.0,420491.0,405017.0,0.03
2016-04-14 15:00:00,5.03,5.07,5.05,5.03,242004.0,0.02,0.4,5.062,5.055,4.9995,252581.0,417585.0,409446.0,0.03
2016-04-14 14:00:00,5.05,5.06,5.03,5.02,191696.0,-0.02,-0.4,5.072,5.049,4.9945,256447.0,427502.0,421817.0,0.02
2016-04-14 11:30:00,5.1,5.1,5.06,5.04,227460.0,-0.04,-0.78,5.09,5.046,4.993,374579.0,443850.0,424444.0,0.02
2016-04-14 10:30:00,5.08,5.12,5.09,5.07,375220.0,0.01,0.2,5.098,5.035,4.9865,585681.0,451376.0,441200.0,0.04
2016-04-13 15:00:00,5.1,5.1,5.08,5.06,226526.0,-0.02,-0.39,5.07,5.024,4.981,571249.0,427857.0,460039.0,0.02
2016-04-13 14:00:00,5.12,5.12,5.1,5.07,261335.0,-0.02,-0.39,5.048,5.016,4.976,582588.0,429109.0,473844.0,0.03
2016-04-13 11:30:00,5.1,5.14,5.12,5.09,782353.0,0.02,0.39,5.026,5.005,4.971,598558.0,520558.0,484061.0,0.08
2016-04-13 10:30:00,5.01,5.1,5.1,4.97,1282970.0,0.09,1.8,5.002,4.98,4.967,513121.0,474666.0,493477.0,0.13
2016-04-12 15:00:00,4.98,4.98,4.95,4.93,303063.0,-0.03,-0.6,4.972,4.958,4.9625,317071.0,369925.0,502223.0,0.03
2016-04-12 14:00:00,5.0,5.0,4.97,4.95,283221.0,-0.03,-0.6,4.978,4.95,4.9595,284466.0,389544.0,520671.0,0.03
2016-04-12 11:30:00,5.0,5.03,4.99,4.97,341181.0,-0.01,-0.2,4.984,4.944,4.9565,275630.0,401307.0,542971.0,0.04
2016-04-12 10:30:00,4.92,5.01,5.0,4.91,355168.0,0.08,1.63,4.984,4.94,4.952,442558.0,416132.0,544271.0,0.04
2016-04-11 15:00:00,4.97,4.98,4.95,4.92,302723.0,-0.02,-0.4,4.958,4.94,4.9455,436212.0,405038.0,553091.0,0.03
2016-04-11 14:00:00,4.99,5.0,4.98,4.96,140035.0,-0.01,-0.2,4.944,4.938,4.9435,422780.0,431024.0,621739.0,0.01
2016-04-11 11:30:00,5.0,5.02,5.0,4.97,239044.0,0.0,0.0,4.922,4.938,4.9345,494622.0,492220.0,642097.0,0.03
2016-04-11 10:30:00,4.93,5.07,4.99,4.93,1175820.0,0.06,1.22,4.904,4.936,4.923,526983.0,518579.0,648440.0,0.12
2016-04-08 15:00:00,4.88,4.88,4.87,4.83,323436.0,-0.01,-0.2,4.896,4.937,4.913,389706.0,447565.0,619897.0,0.03
2016-04-08 14:00:00,4.86,4.9,4.88,4.85,235563.0,0.02,0.41,4.922,4.954,4.9075,373864.0,512287.0,618072.0,0.02
2016-04-08 11:30:00,4.91,4.91,4.87,4.82,499245.0,-0.04,-0.81,4.932,4.967,4.9015,439269.0,634520.0,621074.0,0.05
2016-04-08 10:30:00,4.92,4.98,4.91,4.89,400853.0,-0.01,-0.2,4.954,4.969,4.8965,489819.0,651798.0,629893.0,0.04
2016-04-07 15:00:00,5.0,5.01,4.95,4.94,489431.0,-0.05,-1.0,4.968,4.969,4.8905,510174.0,684635.0,662605.0,0.05
2016-04-07 14:00:00,4.94,5.0,5.0,4.93,244230.0,0.06,1.21,4.978,4.964,4.8795,505424.0,672411.0,666787.0,0.03
2016-04-07 11:30:00,4.97,4.99,4.93,4.91,562588.0,-0.04,-0.8,4.986,4.951,4.8665,650711.0,701144.0,672666.0,0.06
2016-04-07 10:30:00,4.99,5.06,4.98,4.97,751991.0,-0.01,-0.2,5.002,4.949,4.8575,829771.0,812454.0,669685.0,0.08
2016-04-06 15:00:00,5.0,5.02,4.98,4.97,502630.0,-0.02,-0.4,4.984,4.931,4.847,813777.0,791974.0,773043.0,0.05
2016-04-06 14:00:00,5.04,5.05,5.0,4.99,465681.0,-0.04,-0.79,4.97,4.91,4.825,859095.0,778300.0,758138.0,0.05
2016-04-06 11:30:00,5.01,5.09,5.04,5.01,970663.0,0.03,0.6,4.95,4.889,4.8025,839397.0,792230.0,745667.0,0.1
2016-04-06 10:30:00,4.87,5.05,5.01,4.85,1457890.0,0.14,2.87,4.916,4.861,4.778,751577.0,723856.0,705351.0,0.15
2016-04-05 15:00:00,4.91,4.93,4.89,4.88,672023.0,-0.02,-0.41,4.896,4.836,4.755,795137.0,607628.0,644891.0,0.07
2016-04-05 14:00:00,4.91,4.95,4.91,4.89,729218.0,0.0,0.0,4.878,4.824,4.738,770170.0,607987.0,622213.0,0.08
2016-04-05 11:30:00,4.88,4.92,4.9,4.86,367192.0,0.02,0.41,4.85,4.812,4.7215,697506.0,640576.0,592806.0,0.04
2016-04-05 10:30:00,4.85,4.89,4.87,4.83,531561.0,0.02,0.41,4.828,4.795,4.705,745063.0,661163.0,582019.0,0.06
2016-04-01 15:00:00,4.8,4.93,4.91,4.8,1675690.0,0.11,2.29,4.806,4.782,4.69,696136.0,644188.0,578351.0,0.18
2016-04-01 14:00:00,4.77,4.81,4.8,4.75,547191.0,0.03,0.63,4.776,4.766,4.6715,420119.0,526916.0,504302.0,0.06
2016-04-01 11:30:00,4.78,4.8,4.77,4.76,365896.0,-0.01,-0.21,4.77,4.763,4.658,445804.0,754112.0,483052.0,0.04
2016-04-01 10:30:00,4.75,4.81,4.79,4.74,604976.0,0.04,0.84,4.774,4.74,4.6455,583645.0,737976.0,477449.0,0.06
2016-03-31 15:00:00,4.76,4.78,4.76,4.74,286929.0,0.0,0.0,4.762,4.716,4.632,577264.0,699104.0,461710.0,0.03
2016-03-31 14:00:00,4.77,4.8,4.76,4.75,295603.0,-0.01,-0.21,4.758,4.695,4.621,592239.0,686846.0,462282.0,0.03
2016-03-31 11:30:00,4.78,4.82,4.77,4.75,675618.0,-0.01,-0.21,4.756,4.674,4.611,633712.0,682153.0,459517.0,0.07
2016-03-31 10:30:00,4.74,4.81,4.79,4.71,1055100.0,0.05,1.05,4.756,4.652,4.6005,1062420.0,636439.0,448889.0,0.11
2016-03-30 15:00:00,4.74,4.76,4.73,4.72,573069.0,-0.01,-0.21,4.706,4.631,4.5905,892307.0,545037.0,420216.0,0.06
2016-03-30 14:00:00,4.75,4.78,4.74,4.74,361807.0,-0.01,-0.21,4.67,4.615,4.5875,820944.0,502875.0,401800.0,0.04
2016-03-30 11:30:00,4.77,4.78,4.75,4.72,502967.0,-0.02,-0.42,4.632,4.598,4.5825,781452.0,512514.0,391571.0,0.05
2016-03-30 10:30:00,4.58,4.84,4.77,4.58,2819160.0,0.19,4.15,4.592,4.577,4.578,730594.0,481689.0,374164.0,0.3
2016-03-29 15:00:00,4.55,4.56,4.54,4.52,204530.0,-0.01,-0.22,4.548,4.553,4.573,210457.0,211993.0,243057.0,0.02
2016-03-29 14:00:00,4.54,4.56,4.55,4.53,216255.0,0.01,0.22,4.556,4.551,4.579,197768.0,216922.0,248101.0,0.02
2016-03-29 11:30:00,4.55,4.56,4.55,4.54,164349.0,0.0,0.0,4.56,4.548,4.5855,184806.0,224317.0,248989.0,0.02
2016-03-29 10:30:00,4.55,4.57,4.55,4.52,248678.0,0.0,0.0,4.564,4.547,4.592,243576.0,237718.0,251964.0,0.03
2016-03-28 15:00:00,4.57,4.58,4.55,4.53,218471.0,-0.02,-0.44,4.562,4.548,4.5985,232784.0,236881.0,259870.0,0.02
2016-03-28 14:00:00,4.56,4.58,4.58,4.56,141086.0,0.02,0.44,4.558,4.549,4.6055,213528.0,261339.0,281716.0,0.01
2016-03-28 11:30:00,4.57,4.58,4.57,4.56,151444.0,0.0,0.0,4.546,4.55,4.6105,236076.0,295396.0,302568.0,0.02
2016-03-28 10:30:00,4.55,4.59,4.57,4.54,458198.0,0.02,0.44,4.536,4.56,4.616,263828.0,300725.0,342545.0,0.05
2016-03-25 15:00:00,4.52,4.54,4.54,4.51,194722.0,0.02,0.44,4.53,4.567,4.622,231861.0,270629.0,357762.0,0.02
2016-03-25 14:00:00,4.51,4.55,4.53,4.51,122192.0,0.02,0.44,4.534,4.579,4.6295,240977.0,266638.0,373110.0,0.01
2016-03-25 11:30:00,4.52,4.53,4.52,4.5,253822.0,0.0,0.0,4.54,4.593,4.6375,309150.0,274121.0,400635.0,0.03
2016-03-25 10:30:00,4.53,4.55,4.52,4.51,290207.0,-0.01,-0.22,4.554,4.607,4.648,354715.0,279281.0,403111.0,0.03
2016-03-24 15:00:00,4.56,4.57,4.54,4.53,298364.0,-0.02,-0.44,4.584,4.623,4.657,337622.0,273660.0,406179.0,0.03
2016-03-24 14:00:00,4.55,4.57,4.56,4.55,240300.0,0.01,0.22,4.604,4.637,4.664,309396.0,266209.0,400976.0,0.03
2016-03-24 11:30:00,4.59,4.6,4.56,4.54,463057.0,-0.03,-0.65,4.624,4.649,4.6705,292299.0,282859.0,398788.0,0.05
2016-03-24 10:30:00,4.63,4.64,4.59,4.58,481649.0,-0.04,-0.86,4.646,4.662,4.6755,239092.0,302092.0,385053.0,0.05
2016-03-23 15:00:00,4.65,4.67,4.67,4.64,204741.0,0.02,0.43,4.66,4.671,4.6785,203846.0,309739.0,375789.0,0.02
2016-03-23 14:00:00,4.67,4.67,4.64,4.64,157232.0,-0.03,-0.64,4.662,4.672,4.679,209698.0,384366.0,402765.0,0.02
2016-03-23 11:30:00,4.66,4.68,4.66,4.65,154816.0,0.0,0.0,4.67,4.677,4.68,223022.0,444896.0,414788.0,0.02
2016-03-23 10:30:00,4.68,4.68,4.67,4.66,197023.0,-0.01,-0.21,4.674,4.68,4.6795,273419.0,479581.0,442164.0,0.02
2016-03-22 15:00:00,4.68,4.68,4.66,4.66,305418.0,-0.02,-0.43,4.678,4.682,4.6775,365091.0,527148.0,450035.0,0.03
2016-03-22 14:00:00,4.68,4.69,4.68,4.67,234002.0,0.0,0.0,4.682,4.689,4.674,415633.0,526940.0,448453.0,0.02
2016-03-22 11:30:00,4.68,4.69,4.68,4.67,223852.0,0.0,0.0,4.682,4.691,4.669,559033.0,538697.0,441540.0,0.02
2016-03-22 10:30:00,4.68,4.7,4.68,4.67,406801.0,0.0,0.0,4.684,4.691,4.663,666770.0,535743.0,433799.0,0.04
2016-03-21 15:00:00,4.68,4.7,4.69,4.66,655384.0,0.01,0.21,4.686,4.692,4.658,685743.0,514717.0,421390.0,0.07
2016-03-21 14:00:00,4.68,4.7,4.68,4.67,558126.0,0.0,0.0,4.686,4.689,4.654,689205.0,468015.0,398611.0,0.06
2016-03-21 11:30:00,4.69,4.72,4.68,4.67,951004.0,-0.01,-0.21,4.696,4.686,4.6515,638248.0,441839.0,381308.0,0.1
2016-03-21 10:30:00,4.69,4.72,4.69,4.68,762536.0,0.0,0.0,4.7,4.686,4.65,518360.0,421163.0,345774.0,0.08
2016-03-18 15:00:00,4.7,4.7,4.69,4.66,501664.0,-0.01,-0.21,4.698,4.683,4.6475,404715.0,384679.0,327754.0,0.05
2016-03-18 14:00:00,4.71,4.72,4.69,4.68,672697.0,-0.02,-0.42,4.698,4.679,4.6415,343690.0,404747.0,316629.0,0.07
2016-03-18 11:30:00,4.72,4.73,4.73,4.7,303338.0,0.01,0.21,4.692,4.673,4.6345,246825.0,372921.0,292477.0,0.03
2016-03-18 10:30:00,4.71,4.72,4.7,4.69,351567.0,-0.01,-0.21,4.676,4.659,4.6245,245429.0,369966.0,287788.0,0.04
2016-03-17 15:00:00,4.7,4.7,4.68,4.66,194310.0,-0.02,-0.43,4.672,4.647,4.6165,323966.0,344383.0,277696.0,0.02
2016-03-17 14:00:00,4.66,4.7,4.69,4.66,196540.0,0.03,0.64,4.668,4.635,4.6095,364644.0,331856.0,285228.0,0.02
2016-03-17 11:30:00,4.65,4.67,4.66,4.62,188369.0,0.01,0.22,4.66,4.624,4.605,465804.0,328062.0,280757.0,0.02
2016-03-17 10:30:00,4.69,4.71,4.65,4.64,296361.0,-0.04,-0.85,4.654,4.619,4.601,499017.0,329206.0,280901.0,0.03
2016-03-16 15:00:00,4.67,4.68,4.68,4.65,744252.0,0.01,0.21,4.642,4.617,4.5985,494503.0,320777.0,280384.0,0.08
2016-03-16 14:00:00,4.65,4.67,4.66,4.65,397696.0,0.01,0.22,4.622,4.614,4.5965,364799.0,270384.0,272677.0,0.04
2016-03-16 11:30:00,4.63,4.68,4.65,4.63,702344.0,0.02,0.43,4.602,4.612,4.5905,299067.0,270829.0,261038.0,0.07
2016-03-16 10:30:00,4.58,4.65,4.63,4.58,354432.0,0.05,1.09,4.588,4.604,4.5835,190320.0,228510.0,266072.0,0.04
2016-03-15 15:00:00,4.57,4.61,4.59,4.57,273793.0,0.02,0.44,4.584,4.596,4.581,159395.0,212034.0,270946.0,0.03
2016-03-15 14:00:00,4.55,4.58,4.58,4.55,95729.0,0.03,0.66,4.592,4.59,4.587,147050.0,205609.0,276584.0,0.01
2016-03-15 11:30:00,4.58,4.59,4.56,4.55,69039.0,-0.02,-0.44,4.606,4.586,4.592,175969.0,211010.0,278052.0,0.01
2016-03-15 10:30:00,4.6,4.61,4.58,4.55,158609.0,-0.02,-0.43,4.622,4.584,4.5975,242591.0,238600.0,285701.0,0.02
2016-03-14 15:00:00,4.63,4.64,4.61,4.6,199806.0,-0.02,-0.43,4.62,4.586,4.602,266700.0,233452.0,301606.0,0.02
2016-03-14 14:00:00,4.65,4.67,4.63,4.63,212069.0,-0.02,-0.43,4.608,4.583,4.6065,264673.0,232596.0,305293.0,0.02
2016-03-14 11:30:00,4.65,4.68,4.65,4.63,240322.0,0.0,0.0,4.588,4.58,4.6085,264167.0,239992.0,300800.0,0.03
2016-03-14 10:30:00,4.58,4.66,4.64,4.58,402151.0,0.06,1.31,4.566,4.579,4.6095,246051.0,274970.0,306624.0,0.04
2016-03-11 15:00:00,4.56,4.59,4.57,4.53,279154.0,0.01,0.22,4.546,4.569,4.6125,234609.0,251247.0,320232.0,0.03
2016-03-11 14:00:00,4.53,4.56,4.55,4.53,189668.0,0.02,0.44,4.552,4.563,4.618,200203.0,303633.0,362571.0,0.02
2016-03-11 11:30:00,4.54,4.55,4.53,4.5,209541.0,-0.01,-0.22,4.558,4.566,4.6235,200518.0,329858.0,391744.0,0.02
2016-03-11 10:30:00,4.51,4.57,4.54,4.51,149740.0,0.03,0.67,4.572,4.584,4.629,215816.0,347559.0,409601.0,0.02
2016-03-10 15:00:00,4.6,4.6,4.54,4.53,344941.0,-0.06,-1.3,4.592,4.598,4.635,303889.0,345094.0,454816.0,0.04
2016-03-10 14:00:00,4.58,4.61,4.6,4.57,107126.0,0.02,0.44,4.592,4.611,4.635,267885.0,332803.0,461537.0,0.01
2016-03-10 11:30:00,4.6,4.61,4.58,4.55,191244.0,-0.02,-0.43,4.574,4.618,4.631,407063.0,369761.0,464247.0,0.02
2016-03-10 10:30:00,4.59,4.63,4.6,4.58,286028.0,0.01,0.22,4.574,4.63,4.6275,459198.0,377990.0,474454.0,0.03
2016-03-09 15:00:00,4.54,4.64,4.64,4.53,590106.0,0.1,2.2,4.596,4.637,4.624,479303.0,361608.0,486034.0,0.06
2016-03-09 14:00:00,4.51,4.57,4.54,4.51,164919.0,0.03,0.67,4.604,4.64,4.619,386299.0,338279.0,485243.0,0.02
2016-03-09 11:30:00,4.58,4.59,4.51,4.49,803018.0,-0.07,-1.53,4.63,4.656,4.6195,397721.0,389217.0,502644.0,0.08
2016-03-09 10:30:00,4.62,4.62,4.58,4.58,451917.0,-0.04,-0.87,4.662,4.673,4.62,332459.0,421510.0,474803.0,0.05
2016-03-08 15:00:00,4.68,4.73,4.71,4.64,386553.0,0.03,0.64,4.686,4.681,4.6115,296782.0,453630.0,463643.0,0.04
2016-03-08 14:00:00,4.66,4.69,4.68,4.65,125089.0,0.02,0.43,4.678,4.674,4.596,243913.0,471643.0,459062.0,0.01
2016-03-08 11:30:00,4.66,4.68,4.67,4.63,222028.0,0.01,0.21,4.676,4.672,4.5805,290259.0,564539.0,458944.0,0.02
2016-03-08 10:30:00,4.74,4.76,4.67,4.63,476706.0,-0.07,-1.48,4.682,4.659,4.5645,380712.0,590271.0,462142.0,0.05
2016-03-07 15:00:00,4.67,4.7,4.7,4.65,273536.0,0.03,0.64,4.684,4.644,4.548,510561.0,558734.0,462884.0,0.03
2016-03-07 14:00:00,4.67,4.69,4.67,4.66,122204.0,0.0,0.0,4.676,4.625,4.53,610479.0,570918.0,472786.0,0.01
2016-03-07 11:30:00,4.7,4.71,4.67,4.64,356821.0,-0.03,-0.64,4.67,4.611,4.5115,699372.0,610460.0,474786.0,0.04
2016-03-07 10:30:00,4.69,4.78,4.7,4.69,674294.0,0.01,0.21,4.668,4.598,4.493,838818.0,632207.0,479208.0,0.07
2016-03-04 15:00:00,4.66,4.72,4.68,4.65,1125950.0,0.02,0.43,4.636,4.583,4.476,799830.0,616072.0,455404.0,0.12
2016-03-04 14:00:00,4.64,4.68,4.66,4.59,773124.0,0.02,0.43,4.604,4.567,4.4595,606907.0,528097.0,412524.0,0.08
2016-03-04 11:30:00,4.66,4.67,4.64,4.61,566674.0,-0.02,-0.43,4.574,4.542,4.444,531358.0,473655.0,384294.0,0.06
2016-03-04 10:30:00,4.53,4.66,4.66,4.52,1054050.0,0.13,2.87,4.552,4.518,4.428,521546.0,446480.0,369865.0,0.11
2016-03-03 15:00:00,4.51,4.55,4.54,4.5,479351.0,0.03,0.67,4.528,4.489,4.414,425595.0,353350.0,332884.0,0.05
2016-03-03 14:00:00,4.51,4.52,4.52,4.49,161335.0,0.01,0.22,4.53,4.47,4.4075,432313.0,334012.0,320597.0,0.02
2016-03-03 11:30:00,4.53,4.55,4.51,4.48,395379.0,-0.02,-0.44,4.53,4.452,4.403,449286.0,367035.0,324474.0,0.04
2016-03-03 10:30:00,4.55,4.55,4.53,4.51,517619.0,-0.02,-0.44,4.51,4.435,4.4025,415952.0,374653.0,320076.0,0.05
2016-03-02 15:00:00,4.55,4.56,4.54,4.52,574289.0,-0.01,-0.22,4.484,4.412,4.398,371415.0,339112.0,300764.0,0.06
2016-03-02 14:00:00,4.52,4.55,4.55,4.49,512944.0,0.03,0.66,4.45,4.388,4.394,281105.0,326210.0,276473.0,0.05
2016-03-02 11:30:00,4.52,4.53,4.52,4.49,246201.0,0.0,0.0,4.41,4.369,4.3895,235711.0,294736.0,262629.0,0.03
2016-03-01 15:00:00,4.4,4.43,4.41,4.39,228709.0,0.01,0.23,4.374,4.352,4.3875,284783.0,296951.0,263692.0,0.02
2016-03-01 14:00:00,4.37,4.41,4.4,4.36,294930.0,0.03,0.69,4.36,4.346,4.3905,333354.0,294933.0,259325.0,0.03
2016-03-01 11:30:00,4.36,4.38,4.37,4.35,122740.0,0.01,0.23,4.34,4.338,4.3935,306808.0,293250.0,253442.0,0.01
2016-03-01 10:30:00,4.35,4.38,4.35,4.32,285975.0,0.0,0.0,4.326,4.339,4.4,371316.0,312419.0,275098.0,0.03
2016-02-29 15:00:00,4.36,4.36,4.34,4.29,491563.0,-0.02,-0.46,4.328,4.345,4.407,353761.0,307182.0,276728.0,0.05
2016-02-29 14:00:00,4.29,4.37,4.34,4.27,471564.0,0.05,1.17,4.33,4.354,4.414,309118.0,281912.0,270658.0,0.05
2016-02-29 11:30:00,4.29,4.35,4.3,4.27,162200.0,0.01,0.23,4.332,4.37,4.42,256512.0,265498.0,267870.0,0.02
2016-02-29 10:30:00,4.34,4.35,4.3,4.26,445276.0,-0.04,-0.92,4.336,4.384,4.426,279692.0,262416.0,270916.0,0.05
2016-02-26 15:00:00,4.35,4.38,4.36,4.35,198201.0,0.01,0.23,4.352,4.4,4.4305,253522.0,226735.0,261660.0,0.02
2016-02-26 14:00:00,4.34,4.38,4.35,4.3,268349.0,0.01,0.23,4.362,4.41,4.4335,260604.0,230523.0,257864.0,0.03
2016-02-26 11:30:00,4.32,4.37,4.35,4.32,208533.0,0.03,0.69,4.378,4.423,4.4365,254707.0,230433.0,253290.0,0.02
2016-02-26 10:30:00,4.33,4.34,4.32,4.3,278102.0,-0.01,-0.23,4.408,4.435,4.4405,274484.0,223717.0,251346.0,0.03
2016-02-25 14:00:00,4.41,4.41,4.38,4.36,314426.0,-0.03,-0.68,4.432,4.449,4.4465,245140.0,213634.0,250420.0,0.03
2016-02-25 11:30:00,4.44,4.45,4.41,4.4,233611.0,-0.03,-0.68,4.448,4.461,4.4505,199949.0,237776.0,244142.0,0.02
2016-02-25 10:30:00,4.48,4.49,4.43,4.43,238863.0,-0.05,-1.12,4.458,4.469,4.453,200442.0,246274.0,240819.0,0.02
2016-02-24 15:00:00,4.43,4.5,4.5,4.43,307417.0,0.07,1.58,4.468,4.474,4.454,206160.0,259403.0,257096.0,0.03
2016-02-24 14:00:00,4.46,4.46,4.44,4.42,131383.0,-0.02,-0.45,4.462,4.47,4.4515,172949.0,270243.0,267440.0,0.01
2016-02-24 11:30:00,4.46,4.47,4.46,4.45,88469.4,0.0,0.0,4.466,4.468,4.45,182128.0,279415.0,269692.0,0.01
2016-02-24 10:30:00,4.45,4.49,4.46,4.44,236077.0,0.01,0.22,4.474,4.461,4.446,275604.0,296585.0,278393.0,0.02
2016-02-23 15:00:00,4.48,4.48,4.48,4.44,267452.0,0.0,0.0,4.48,4.457,4.443,292106.0,285206.0,282339.0,0.03
2016-02-23 14:00:00,4.47,4.49,4.47,4.46,141365.0,0.0,0.0,4.48,4.45,4.4395,312647.0,276147.0,294548.0,0.01
2016-02-23 11:30:00,4.49,4.5,4.46,4.46,177276.0,-0.03,-0.67,4.478,4.446,4.4355,367537.0,278976.0,297310.0,0.02
2016-02-23 10:30:00,4.5,4.53,4.5,4.48,555848.0,0.0,0.0,4.47,4.444,4.432,376702.0,287206.0,297367.0,0.06
2016-02-22 15:00:00,4.48,4.5,4.49,4.46,318590.0,0.01,0.22,4.448,4.44,4.422,317565.0,250507.0,274337.0,0.03
2016-02-22 14:00:00,4.46,4.5,4.48,4.46,370157.0,0.02,0.45,4.434,4.437,4.412,278305.0,235364.0,264280.0,0.04
2016-02-22 11:30:00,4.42,4.48,4.46,4.42,415812.0,0.04,0.9,4.42,4.434,4.4015,239647.0,254789.0,251963.0,0.04
2016-02-22 10:30:00,4.42,4.44,4.42,4.41,223105.0,0.0,0.0,4.414,4.433,4.392,190415.0,264636.0,246844.0,0.02
2016-02-19 15:00:00,4.43,4.43,4.39,4.38,260163.0,-0.04,-0.9,4.418,4.432,4.3875,197709.0,259968.0,244997.0,0.03
2016-02-19 14:00:00,4.41,4.43,4.42,4.39,122289.0,0.01,0.23,4.432,4.431,4.3865,183449.0,260202.0,246664.0,0.01
